Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
Ballett,das,-e,noun,ballet,ব্যালে,,,Meine Tochter möchte gern Ballett tanzen.,,
Banane,die,-n,noun,banana,কলা,,,"1 Kilo Bananen, bitte.",,
Bancomat,der,-en,noun,ATM (Austria/Switzerland),এটিএম (অস্ট্রিয়া/সুইজারল্যান্ড),,,Ich hole noch schnell Geld vom Bankomaten.,D: Geldautomat,
Bank,die,-en,noun,bank (financial),ব্যাংক,,,Bei welcher Bank haben Sie Ihr Konto?,,
Bankleitzahl,die,-en,noun,bank routing number,ব্যাংক রাউটিং নম্বর,,,Bitte geben Sie Ihre Bankleitzahl an.,,
Bankomat-Karte,die,-n,noun,ATM card (Austria),এটিএম কার্ড (অস্ট্রিয়া),,,Sie können auch mit Bankomat-Karte zahlen.,A: Bankomat-Karte, D: EC-Karte
bar,die,-s,adj,cash,নগদ,,,Zahlen Sie bar?,,
Bargeld,das,,noun,cash (money),নগদ টাকা,,,Ich habe kein Bargeld mehr.,,
Bart,der,¨-e,noun,beard,দাড়ি,,,John trägt jetzt einen Bart.,,
Basketball,der,¨-e,noun,basketball,বাস্কেটবল,,,Sie spielt sehr gern Basketball.,,
basteln,,,verb,to do crafts / to tinker,হস্তশিল্প করা,gebastelt,hat,Die Kinder basteln ein Vogelhaus.,,
Batterie,die,-n,noun,battery,ব্যাটারি,,,Bringst du bitte Batterien für die Kamera mit?,,
Bau,der,Bauten,noun,building / construction,ভবন / নির্মাণ,,,Ich wohne in einer Neubauwohnung.,,
Bauch,der,¨-e,noun,belly / stomach,পেট,,,Mir tut der Bauch weh.,,
bauen,,,verb,to build,নির্মাণ করা,gebaut,hat,Mein Nachbar hat ein Haus gebaut.,,
Bauer,der,-n,noun,farmer,কৃষক,,,Wir kaufen unser Gemüse beim Bauern.,,
Bauernhof,der,¨-e,noun,farm,খামার / কৃষি খামার,,,Meine Großeltern hatten einen Bauernhof.,,
Baum,der,¨-e,noun,tree,গাছ,,,Wir haben zwei Bäume im Garten.,,
Baustelle,die,-n,noun,construction site,নির্মাণস্থল,,,Wir müssen die Baustelle umfahren.,,
beachten,,,verb,to observe / to pay attention to,মনোযোগ দেওয়া / লক্ষ্য করা,beachtet,hat,Bitte beachten Sie die Ansagen am Bahnsteig.,,
Beamte,der,-n,noun,civil servant (male),সরকারি কর্মচারী (পুরুষ),,,Meine Frau ist Beamtin bei der Polizei.,,
Beamtin,die,-nen,noun,civil servant (female),সরকারি কর্মচারী (মহিলা),,,Meine Frau ist Beamtin bei der Polizei.,,
beantragen,,,verb,to apply for,আবেদন করা,beantragt,hat,Hast du schon einen neuen Pass beantragt?,,
beantworten,,,verb,to answer (a question),উত্তর দেওয়া,beantwortet,hat,Sie haben meine Frage leider nicht beantwortet.,,
Bedarf,der,,noun,need / demand,প্রয়োজন / চাহিদা,,,An diesem Produkt besteht großer Bedarf.,,
bedeuten,,,verb,to mean / to signify,অর্থ বোঝানো,bedeutet,hat,Was bedeutet dieses Wort?,,
Bedeutung,die,-en,noun,meaning / significance,অর্থ,,,Das Wort 'Maus' hat inzwischen zwei Bedeutungen.,,
bedienen,,,verb,to serve / to operate,পরিবেশন করা / চালানো,bedient,hat,Werden Sie schon bedient?,,
Bedienungsanleitung,die,-en,noun,operating instructions,পরিচালনা নির্দেশিকা,,,Die Bedienungsanleitung verstehe ich nicht.,,
Bedingung,die,-en,noun,condition / requirement,শর্ত,,,"Wenn Sie unsere Bedingungen akzeptieren, können wir einen Vertrag machen.",,
beeinflussen,,,verb,to influence,প্রভাবিত করা,beeinflusst,hat,Dieses Ereignis hat die Wahlen beeinflusst.,,
beenden,,,verb,to finish / end,শেষ করা,beendet,hat,Du musst deine Ausbildung auf jeden Fall beenden.,,
befreit,,,adj,exempt / free,মুক্ত / অব্যাহতিপ্রাপ্ত,,,Studenten und Studentinnen sind von den Rundfunk-Gebühren befreit.,,
befriedigend,,,adj,satisfactory,সন্তোষজনক,,,Das Ergebnis ist befriedigend.,,
begegnen,,,verb,to meet / encounter,সাক্ষাৎ হওয়া,begegnet,ist,Sind wir uns nicht schon mal irgendwann begegnet?,,
begeistert,,,adj,enthusiastic / excited,উত্তেজিত / উৎসাহী,,,"Es war ein tolles Konzert, ich bin begeistert.",,
Beginn,der,,noun,beginning / start,শুরু,,,Zu Beginn der Stunde begrüßt die Lehrerin ihre Schüler.,,
beginnen,,,verb,to begin,শুরু করা,begonnen,hat,In zwei Wochen beginnen die Sommerferien.,,
begleiten,,,verb,to accompany,সঙ্গী হওয়া / সহযাত্রী হওয়া,begleitet,hat,Ich begleite dich ein Stück.,,
begrenzt,,,adj,limited,সীমিত,,,Die Teilnehmerzahl ist auf 12 begrenzt.,,
begründen,,,verb,to give reasons for / justify,যুক্তি দেখানো,begründet,hat,Bitte begründen Sie Ihre Meinung.,,
Begründung,die,-en,noun,justification / reason,যুক্তি / কারণ,,,Die Miete wurde ohne Begründung erhöht.,,
begrüßen,,,verb,to greet / welcome,স্বাগত জানানো,begrüßt,hat,Der Gastgeber begrüßt seine Gäste.,,
behalten,,,verb,to keep,রাখা,behalten,hat,Darf ich die Zeitschrift behalten?,,
behandeln,,,verb,to treat / to handle,চিকিৎসা করা / ব্যবহার করা,behandelt,hat,Welcher Arzt hat Sie bis jetzt behandelt?,,
behaupten,,,verb,to claim / to assert,দাবি করা,behauptet,hat,"Er behauptet, unsere Meinung sei nicht wichtig.",,
behindern,,,verb,to obstruct / to hinder,বাধা দেওয়া,behindert,hat,"Bitte parken Sie so, dass Sie niemanden behindern.",,
behindert,,,adj,disabled / handicapped,প্রতিবন্ধী,,,Seit dem Unfall ist das Kind unserer Freunde behindert.,,
Behörde,die,-n,noun,authority / government agency,কর্তৃপক্ষ,,,Sie erhalten ein Schreiben von der zuständigen Behörde.,,
bei,,,preposition,at / near / with,কাছে / এ / সঙ্গে,,,Potsdam liegt bei Berlin.,,
beid-,,,pronoun,both,উভয়,,,Beide waren mit meinem Vorschlag einverstanden.,,
Bein,das,-e,noun,leg,পা,,,Andreas hat sich das Bein gebrochen.,,
beinahe,,,adverb,almost / nearly,প্রায়,,,Ich habe heute beinahe den Bus verpasst.,,
Beispiel,das,-e,noun,example,উদাহরণ,,,Können Sie mir ein Beispiel sagen?,,
beispielsweise,,,adverb,for example / for instance,উদাহরণস্বরূপ,,,"Hier gibt's so viele Sachen: beispielsweise Wurst, Obst, Brot …",,
Beitrag,der,¨-e,noun,contribution / fee,অবদান / ফি,,,Die Krankenkasse hat die Beiträge erhöht.,,
beißen,,,verb,to bite,কামড়ানো,gebissen,hat,"Pass auf, dass dich der Hund nicht beißt!",,
bekannt,,,adj,known / famous,পরিচিত / বিখ্যাত,,,Ein Onkel von mir ist ein bekannter Politiker.,,
bekannt geben,,,verb,to announce,ঘোষণা দেওয়া,bekannt gegeben,hat,Den Prüfungsort geben wir Ihnen noch rechtzeitig bekannt.,,
Bekannte,die,-n,noun,acquaintance (female),পরিচিত ব্যক্তি (মহিলা),,,In Hannover wohnen Bekannte von mir.,,
bekommen,,,verb,to get / receive,পাওয়া,bekommen,hat,Haben Sie meinen Brief bekommen?,,
Beleg,der,-e,noun,receipt / proof,রসিদ / প্রমাণ,,,Brauchen Sie einen Beleg?,,
beleidigen,,,verb,to offend / insult,অপমান করা,beleidigt,hat,Ich wollte Sie nicht beleidigen.,,
beliebt,,,adj,popular,জনপ্রিয়,,,Dieses Spiel ist bei Jugendlichen sehr beliebt.,,
bemerken,,,verb,to notice / remark,লক্ষ্য করা,bemerkt,hat,"Ich habe nicht bemerkt, dass das Fenster offen ist.",,
benutzen,,,verb,to use,ব্যবহার করা,benutzt,hat,Benutzen Sie bitte die öffentlichen Verkehrsmittel.,,
Benzin,das,,noun,gasoline / petrol,পেট্রোল,,,Das Benzin soll wieder teurer werden.,,
benötigen,,,verb,to need / require,প্রয়োজন হওয়া,benötigt,hat,"Sagen Sie Bescheid, wenn Sie noch etwas benötigen.",,
beobachten,,,verb,to observe / watch,পর্যবেক্ষণ করা,beobachtet,hat,Wer hat den Unfall beobachtet?,,
bequem,,,adj,comfortable,আরামদায়ক,,,Meine Kinder ziehen am liebsten bequeme Sachen an.,,
beraten,,,verb,to advise / counsel,পরামর্শ দেওয়া,beraten,hat,"Unser Personal berät Sie gern, wenn Sie Fragen haben.",,
Beratung,die,,noun,consultation / advice,পরামর্শ,,,Beratungen für Familien gibt es jeden Dienstag zwischen 14 und 16 Uhr.,,
berechnen,,,verb,to calculate / charge,হিসাব করা,berechnet,hat,Die Kosten für die Fahrt müssen erst berechnet werden.,,
Bereich,der,-e,noun,area / field / sector,ক্ষেত্র / এলাকা,,,In welchem Bereich möchten Sie arbeiten?,,
bereit,,,adj,ready / prepared,প্রস্তুত,,,"Ich bin jederzeit bereit, dir zu helfen.",,
bereitet vor,,,verb,,,,,,,
bereits,,,adverb,already,ইতিমধ্যে,,,"Bitte melde dich bei Frau Kaiser, sie hat bereits dreimal angerufen.",,
Berg,der,-e,noun,mountain,পাহাড়,,,Die Zugspitze ist der höchste Berg in Deutschland.,,
Bericht,der,-e,noun,report,রিপোর্ট,,,Ich habe gestern einen interessanten Bericht gelesen.,,
berichten,,,verb,to report,রিপোর্ট করা,berichtet,hat,Alle Zeitungen haben über den Unfall berichtet.,,
Beruf,der,-e,noun,profession / occupation,পেশা,,,Was sind Sie von Beruf?,,
beruflich,,,adj,professional / job-related,পেশাগত,,,Was machen Sie beruflich?,,
berufstätig,,,adj,employed / working,চাকুরিরত,,,Sind Sie berufstätig?,,
beruhigen,,,verb,to calm down,শান্ত করা,beruhigt,hat,"Beruhigen Sie sich bitte, es ist alles in Ordnung.",,
berühmt,,,adj,famous,বিখ্যাত,,,Michael Schumacher ist ein berühmter Rennfahrer.,,
Bescheid,der,-e,noun,notification / decision,বিজ্ঞপ্তি / সিদ্ধান্ত,,,Den endgültigen Bescheid erhalten Sie in etwa vier Wochen.,,
Bescheid geben,,,verb,to let know / notify,জানানো,Bescheid gegeben,hat,Kannst du mir bis morgen Bescheid geben?,,
Bescheid sagen,,,verb,to let know / inform,জানানো,Bescheid gesagt,hat,Ich erkundige mich nach den Terminen und sage Ihnen dann Bescheid.,,
beschließen,,,verb,to decide / resolve,সিদ্ধান্ত নেওয়া,beschlossen,hat,"Wir haben beschlossen, uns ein kleineres Auto zu kaufen.",,
beschreiben,,,verb,to describe,বর্ণনা করা,beschrieben,hat,Kannst du mir den Weg zum Flughafen beschreiben?,,
Beschreibung,die,-en,noun,description,বিবরণ,,,Eine Beschreibung des Geräts liegt bei.,,
beschränken,,,,,,,,,,
beschränkt,,,adj,limited / restricted,সীমাবদ্ধ,,,Die Teilnehmerzahl für den Kurs ist beschränkt.,,
beschädigen,,,verb,to damage,ক্ষতি করা,beschädigt,hat,"Bitte machen Sie eine Liste davon, was die Einbrecher beschädigt haben.",,
beschäftigen,,,verb,to employ / to occupy,নিয়োগ করা / ব্যস্ত রাখা,beschäftigt,hat,Womit haben Sie sich bei Ihrer Arbeit beschäftigt?,,
Beschäftigung,die,,noun,employment / occupation,চাকরি / পেশা,,,"Ich suche eine Halbtagsbeschäftigung, weil ich ein kleines Kind habe.",,
besetzen,,,verb,to occupy,দখল করা,besetzt,hat,Dieser Platz ist besetzt.,,
besichtigen,,,verb,to visit / sightsee,পরিদর্শন করা,besichtigt,hat,Im Urlaub haben wir Schloss Schönbrunn besichtigt.,,
besitzen,,,verb,to own / possess,মালিক হওয়া / অধিকার করা,besessen,hat,Besitzt Ihre Frau ein eigenes Auto?,,
besonder-,,,adj,special / particular,বিশেষ,,,Meine Eltern wollten uns mit dieser Reise eine ganz besondere Freude machen.,,
besonders,,,adv,especially / particularly,বিশেষভাবে,,,Ich habe heute ein besonders günstiges Angebot gesehen.,,
besorgen,,,verb,to get / obtain / procure,জোগাড় করা / সংগ্রহ করা,besorgt,hat,Soll ich die Eintrittskarten besorgen?,,
besprechen,,,verb,to discuss,আলোচনা করা,besprochen,hat,"Wir müssen noch genau besprechen, wann wir losfahren.",,
Besprechung,die,-en,noun,meeting / discussion,বৈঠক / আলোচনা,,,"Tut mir leid, Herr Schmidt ist noch in einer Besprechung.",,
Besserung,die,,noun,improvement / recovery,উন্নতি / আরোগ্য,,,Gute Besserung!,,
bestehen,,,verb,to exist / to pass (exam),অস্তিত্ব থাকা / পাস করা,bestanden,hat,Ich habe die Prüfung bestanden!,,
bestellen,,,verb,to order / to appoint,অর্ডার করা / নিয়োগ করা,bestellt,hat,Wir haben Pizza bestellt.,,
bestimmt,,,adj,certain / definite,নির্দিষ্ট,,,Möchtest du ein bestimmtes Brot?,,
bestrafen,,,verb,to punish,শাস্তি দেওয়া,bestraft,hat,Zu schnelles Fahren wird streng bestraft.,,
bestätigen,,,verb,to confirm,নিশ্চিত করা,bestätigt,hat,Die Firma hat mir den Termin schriftlich bestätigt.,,
Bestätigung,die,-en,noun,confirmation,নিশ্চিতকরণ,,,Ich brauche eine schriftliche Bestätigung für das Amt.,,
Besuch,der,-e,noun,visit / visitor,সাক্ষাৎ / অতিথি,,,Wir bekommen Besuch.,,
besuchen,,,verb,to visit / attend,পরিদর্শন করা / উপস্থিত থাকা,besucht,hat,Besuchen Sie uns doch mal.,,
Betrag,der,¨-e,noun,amount / sum,পরিমাণ / অঙ্ক,,,Bitte überweisen Sie den Betrag auf unser Konto.,,
betreuen,,,verb,to look after / care for,দেখাশোনা করা / যত্ন নেওয়া,betreut,hat,Wer betreut bei Ihnen die Kinder?,,
Betreuer,der,-,noun,caregiver / supervisor (male),তত্ত্বাবধায়ক (পুরুষ),,,Die Betreuerin der Kinder ist sehr nett.,,
Betreuerin,die,-nen,noun,caregiver / supervisor (female),তত্ত্বাবধায়ক (মহিলা),,,Die Betreuerin der Kinder ist sehr nett.,,
Betreuung,die,,noun,care / supervision,তত্ত্বাবধান / দেখাশোনা,,,Haben Sie eine Betreuung für Ihre Kinder?,,
Betrieb,der,-e,noun,company / operation / business,প্রতিষ্ঠান / কার্যক্রম,,,In diesem Betrieb arbeiten zehn Leute.,,
Betriebsrat,der,¨-e,noun,works council (male),শ্রমিক পরিষদ (পুরুষ),,,Der Betriebsrat wird Sie über die neuen Arbeitszeiten informieren.,,
Betriebsrätin,die,-nen,noun,works council (female),শ্রমিক পরিষদ (মহিলা),,,Die Betriebsrätin hilft uns bei Fragen zum Arbeitsrecht.,,
betrunken,,,adj,drunk / intoxicated,মাতাল,,,"Wenn Sie betrunken Auto fahren, verlieren Sie Ihren Führerschein.",,
betrügen,,,verb,to deceive / cheat,প্রতারণা করা,betrogen,hat,Ich würde meine Familie niemals betrügen.,,
Bett,das,-en,noun,bed,বিছানা / খাট,,,Wir wollten uns neue Betten kaufen.,,
bevor,,,conjunction,before,আগে / পূর্বে,,,"Bevor wir gehen, möchte ich noch etwas essen.",,
Bevölkerung,die,,noun,population,জনসংখ্যা,,,11 % der Bevölkerung wurden nicht im Inland geboren.,,
bewegen,,,verb,to move,চলাচল করা / নড়াচড়া করা,bewegt,hat,Ich kann mich vor Schmerzen kaum noch bewegen.,,
Bewegung,die,-en,noun,movement / exercise,চলাচল / ব্যায়াম,,,Sie brauchen mehr Bewegung.,,
Beweis,der,-e,noun,proof / evidence,প্রমাণ,,,Haben Sie dafür Beweise?,,
beweisen,,,verb,to prove,প্রমাণ করা,bewiesen,hat,"Wir können beweisen, dass Sie bei Rot über die Ampel gefahren sind.",,
Bewerbung,die,-en,noun,application,আবেদনপত্র,,,Wohin soll ich meine Bewerbung schicken?,,
bewoelkt,,,adj,cloudy / overcast,মেঘলা,,,Heute ist es stark bewoelkt.,,
Bewohner,der,-,noun,resident / inhabitant (male),বাসিন্দা (পুরুষ),,,Ich kenne die anderen Hausbewohner nicht.,,
Bewohnerin,die,-nen,noun,resident / inhabitant (female),বাসিন্দা (মহিলা),,,Die Bewohnerin im dritten Stock ist ausgezogen.,,
bewölkt,,,,,,,,,,
bezahlen,,,verb,to pay,পরিশোধ করা / মূল্য দেওয়া,bezahlt,hat,Hast du die Rechnung schon bezahlt?,,
Beziehung,die,-en,noun,relationship / relation,সম্পর্ক,,,Wir haben gute Beziehungen zu unseren Nachbarn.,,
Bibliothek,die,-en,noun,library,গ্রন্থাগার,,,Die Stadtbibliothek hat bereits geschlossen.,,
Bier,das,,noun,beer,বিয়ার,,,"Ein Bier, bitte!",,
biert,,,verb,,,,,,,
bieten,,,verb,to offer / to bid,প্রদান করা / দর দেওয়া,geboten,hat,Er hat mir für den alten Wagen noch 800 Euro geboten.,,
